Year,Month,Day,Kp_00_03,Kp_03_06,Kp_06_09,Kp_09_12,Kp_12_15,Kp_15_18,Kp_18_21,Kp_21_24,ap_00_03,ap_03_06,ap_06_09,ap_09_12,ap_12_15,ap_15_18,ap_18_21,ap_21_24,Ap_daily,SunspotNumber,F107_adj
2001,1,7,2.0,1.667,1.333,0.667,0.333,1.0,1.0,2.0,7,6,5,3,2,4,4,7,5,195,170.9
2001,1,8,2.0,2.0,1.0,1.667,1.0,2.0,4.0,3.667,7,7,4,6,4,7,27,22,10,157,161.5
2001,1,9,2.0,0.667,1.0,1.667,1.667,1.0,1.333,1.333,7,3,4,6,6,4,5,5,5,172,160.8
2001,1,10,0.333,0.333,0.333,0.333,1.0,3.0,2.0,2.333,2,2,2,2,4,15,7,9,5,151,157.4
2001,1,11,1.667,0.333,0.667,1.0,1.667,2.667,2.667,2.667,6,2,3,4,6,12,12,12,7,172,160.5
2001,1,12,3.333,3.0,2.667,1.667,1.0,0.333,0.0,0.333,18,15,12,6,4,2,0,2,7,175,172.5
2001,1,13,1.0,1.0,1.667,2.333,2.667,1.333,0.667,1.333,4,4,6,9,12,5,3,5,6,166,178.3
2001,1,14,2.333,2.667,2.333,1.667,1.0,1.0,2.333,2.0,9,12,9,6,4,4,9,7,8,149,170.6
2001,1,15,0.667,0.0,1.333,2.0,2.333,1.333,1.667,3.0,3,0,5,7,9,5,6,15,6,137,163.8
2001,1,16,1.0,0.333,1.333,1.333,3.0,1.667,1.0,1.0,4,2,5,5,15,6,4,4,6,112,156.6
2001,1,17,3.0,1.667,0.667,0.333,1.333,2.333,2.0,1.333,15,6,3,2,5,9,7,5,6,88,147.0
2001,1,18,0.0,0.0,1.333,2.0,1.333,0.667,1.0,2.0,0,0,5,7,5,3,4,7,4,90,146.6
2001,1,19,1.667,1.333,0.333,0.0,1.0,1.0,1.333,2.0,6,5,2,0,4,4,5,7,4,109,147.7
2001,1,20,0.667,0.667,2.667,2.333,2.333,2.333,2.667,3.333,3,3,12,9,9,9,12,18,9,91,148.3
2001,1,21,2.333,2.667,2.667,4.0,3.333,3.667,3.667,4.0,9,12,12,27,18,22,22,27,19,121,146.7
2001,1,22,3.667,3.333,2.333,2.333,2.333,2.667,2.0,2.667,22,18,9,9,9,12,7,12,12,139,157.1
2001,1,23,2.0,1.667,0.333,4.0,3.0,3.333,4.667,4.0,7,6,2,27,15,18,39,27,18,167,162.0
2001,1,24,2.667,3.0,1.0,3.333,4.0,4.0,4.667,3.0,12,15,4,18,27,27,39,15,20,176,167.2
2001,1,25,1.667,1.333,0.667,0.667,0.333,1.667,2.667,2.0,6,5,3,3,2,6,12,7,6,158,163.4
2001,1,26,2.0,2.333,3.667,2.667,2.0,2.0,2.333,2.667,7,9,22,12,7,7,9,12,11,125,160.5
2001,1,27,2.333,2.0,1.0,0.667,0.667,0.667,0.667,0.667,9,7,4,3,3,3,3,3,4,145,161.8
2001,1,28,0.333,1.0,1.333,1.667,3.0,2.0,3.0,2.667,2,4,5,6,15,7,15,12,8,152,162.6
2001,1,29,4.667,5.0,2.0,1.333,1.0,1.0,2.333,2.667,39,48,7,5,4,4,9,12,16,134,160.5
2001,1,30,2.0,2.0,0.333,0.333,0.333,0.667,0.0,0.0,7,7,2,2,2,3,0,0,3,104,154.9
2001,1,31,0.333,0.667,4.0,4.0,3.667,3.667,4.0,3.0,2,3,27,27,22,22,27,15,18,128,148.8
2001,2,1,2.0,3.333,2.667,2.0,1.333,1.0,2.0,2.0,7,18,12,7,5,4,7,7,8,118,156.2
2001,2,2,3.0,2.0,1.0,1.0,0.333,1.0,1.0,1.333,15,7,4,4,2,4,4,5,6,118,161.6
2001,2,3,0.333,0.0,0.333,0.333,0.667,0.333,0.0,0.0,2,0,2,2,3,2,0,0,1,139,159.0
2001,2,4,0.0,0.0,0.0,0.333,0.667,0.333,1.0,0.0,0,0,0,2,3,2,4,0,1,137,144.0
2001,2,5,0.0,0.0,0.0,0.667,0.667,0.667,1.333,2.0,0,0,0,3,3,3,5,7,3,158,160.7
2001,2,6,3.0,2.333,4.333,2.667,1.333,2.667,3.0,2.667,15,9,32,12,5,12,15,12,14,166,165.3
2001,2,7,2.333,2.667,2.0,0.667,1.0,1.0,2.0,1.0,9,12,7,3,4,4,7,4,6,167,159.6
2001,2,8,0.667,2.0,2.0,2.0,0.0,1.333,1.667,2.667,3,7,7,7,0,5,6,12,6,167,152.3
2001,2,9,1.333,0.333,1.0,1.333,1.667,1.333,2.0,1.667,5,2,4,5,6,5,7,6,5,172,158.1
2001,2,10,1.333,2.333,1.333,1.667,2.0,2.0,1.0,0.333,5,9,5,6,7,7,4,2,6,158,156.5
2001,2,11,2.667,2.0,2.333,2.0,1.667,0.333,1.0,1.333,12,7,9,7,6,2,4,5,6,151,147.4
2001,2,12,2.0,0.333,0.333,0.667,1.333,2.0,1.667,2.667,7,2,2,3,5,7,6,12,6,107,140.9
2001,2,13,2.667,4.333,4.333,3.0,3.333,3.667,4.0,4.667,12,32,32,15,18,22,27,39,25,107,137.8
2001,2,14,3.667,3.667,2.667,3.333,3.667,3.333,3.667,3.0,22,22,12,18,22,18,22,15,19,103,134.6
2001,2,15,1.333,1.0,2.333,2.333,1.0,1.333,0.667,0.667,5,4,9,9,4,5,3,3,5,113,131.8
2001,2,16,0.0,0.333,0.0,0.667,1.0,1.0,1.333,1.667,0,2,0,3,4,4,5,6,3,110,126.5
2001,2,17,1.667,0.0,0.0,0.333,0.0,1.333,1.0,0.333,6,0,0,2,0,5,4,2,2,107,126.8
2001,2,18,1.0,0.333,0.333,0.333,0.667,0.667,0.667,0.667,4,2,2,2,3,3,3,3,3,115,129.0
2001,2,19,1.0,0.667,1.333,1.333,1.667,1.0,1.333,0.667,4,3,5,5,6,4,5,3,4,113,134.0
2001,2,20,1.333,1.667,0.667,2.667,2.667,1.333,1.667,1.667,5,6,3,12,12,5,6,6,7,115,142.3
2001,2,21,2.0,1.667,1.333,2.0,2.333,1.333,0.667,1.667,7,6,5,7,9,5,3,6,6,142,140.5
2001,2,22,1.0,0.667,2.0,1.667,0.667,1.333,1.333,2.0,4,3,7,6,3,5,5,7,5,122,142.7
2001,2,23,3.0,3.0,2.667,2.0,2.333,2.0,1.333,2.0,15,15,12,7,9,7,5,7,10,89,142.2
2001,2,24,1.333,2.0,0.667,0.667,1.667,1.0,0.0,0.0,5,7,3,3,6,4,0,0,4,84,134.6
2001,2,25,0.0,0.333,0.667,0.667,0.333,0.333,1.333,0.667,0,2,3,3,2,2,5,3,2,84,132.2
2001,2,26,2.333,0.667,1.333,1.0,1.0,3.333,2.667,3.667,9,3,5,4,4,18,12,22,10,87,132.8
2001,2,27,4.0,3.667,3.333,3.0,2.0,1.0,0.667,0.667,27,22,18,15,7,4,3,3,12,75,128.1
2001,2,28,0.0,0.333,1.0,2.667,3.333,3.0,2.667,1.667,0,2,4,12,18,15,12,6,9,77,129.4
2001,3,1,3.0,1.667,1.333,0.333,0.667,1.667,1.667,1.333,15,6,5,2,3,6,6,5,6,76,129.0
2001,3,2,1.333,1.333,1.667,1.667,2.0,2.333,3.333,2.667,5,5,6,6,7,9,18,12,8,77,127.4
2001,3,3,2.667,2.333,1.0,3.667,3.667,2.667,4.0,2.667,12,9,4,22,22,12,27,12,15,110,137.3
2001,3,4,2.667,3.333,3.333,2.667,2.667,2.667,4.667,4.333,12,18,18,12,12,12,39,32,19,134,138.7
2001,3,5,5.0,4.667,4.333,2.667,2.0,2.0,1.333,1.667,48,39,32,12,7,7,5,6,20,152,153.4
2001,3,6,2.0,2.0,1.667,1.333,2.0,1.333,2.667,1.667,7,7,6,5,7,5,12,6,7,133,155.4
2001,3,7,2.0,3.0,2.0,1.667,2.0,3.333,1.667,1.0,7,15,7,6,7,18,6,4,9,124,174.0
2001,3,8,0.667,0.667,1.667,2.0,1.0,1.333,2.667,2.667,3,3,6,7,4,5,12,12,6,92,164.8
2001,3,9,2.667,1.333,1.667,1.333,2.0,2.0,1.333,0.333,12,5,6,5,7,7,5,2,6,115,159.2
2001,3,10,0.333,2.0,1.667,1.667,1.0,1.667,2.333,0.333,2,7,6,6,4,6,9,2,5,142,158.0
2001,3,11,1.0,2.0,1.0,0.667,1.0,0.333,1.0,0.333,4,7,4,3,4,2,4,2,4,132,155.8
2001,3,12,0.333,0.333,1.333,2.333,3.333,3.0,3.0,3.667,2,2,5,9,18,15,15,22,11,139,155.7
2001,3,13,3.0,2.667,1.667,3.333,2.0,1.333,1.333,2.0,15,12,6,18,7,5,5,7,9,108,145.6
2001,3,14,3.0,2.0,2.333,2.0,1.333,1.0,1.333,1.333,15,7,9,7,5,4,5,5,7,117,140.7
2001,3,15,0.0,0.333,1.0,0.333,0.667,0.333,0.333,0.667,0,2,4,2,3,2,2,3,2,110,134.7
2001,3,16,0.0,0.0,0.0,0.333,0.667,1.0,0.333,1.333,0,0,0,2,3,4,2,5,2,102,138.5
2001,3,17,0.0,0.333,0.333,0.333,1.0,2.333,2.333,1.667,0,2,2,2,4,9,9,6,4,75,132.9
2001,3,18,3.0,2.667,1.667,1.333,1.0,1.667,1.333,2.333,15,12,6,5,4,6,5,9,8,89,138.5
2001,3,19,2.0,2.0,1.667,3.333,4.333,5.333,6.667,5.333,7,7,6,18,32,56,111,56,37,96,145.7
2001,3,20,4.667,5.667,6.0,5.667,7.333,7.0,4.333,3.667,39,67,80,67,154,132,32,22,74,117,152.1
2001,3,21,4.0,2.333,2.333,1.0,1.0,0.667,0.667,1.0,27,9,9,4,4,3,3,4,8,129,158.2
2001,3,22,0.667,0.667,0.667,0.667,3.333,4.333,3.333,3.0,3,3,3,3,18,32,18,15,12,124,181.8
2001,3,23,4.0,5.0,3.333,4.0,3.667,4.667,4.333,3.0,27,48,18,27,22,39,32,15,28,165,178.9
2001,3,24,1.333,3.667,3.333,2.0,2.333,2.667,3.0,0.333,5,22,18,7,9,12,15,2,11,218,217.5
2001,3,25,0.667,1.667,2.0,2.667,2.0,1.0,1.333,0.667,3,6,7,12,7,4,5,3,6,272,215.7
2001,3,26,0.333,0.667,0.667,1.0,1.667,0.667,1.0,1.0,2,3,3,4,6,3,4,4,4,319,262.6
2001,3,27,4.0,3.333,2.0,2.667,1.667,3.333,5.0,6.0,27,18,7,12,6,18,48,80,27,352,272.4
2001,3,28,3.0,2.0,5.333,6.0,6.333,5.667,3.0,3.667,15,7,56,80,94,67,15,22,44,343,272.6
2001,3,29,3.667,4.0,4.667,3.667,3.333,4.0,2.0,2.667,22,27,39,22,18,27,7,12,22,340,261.0
2001,3,30,2.333,2.333,2.667,2.0,2.667,2.667,3.0,3.333,9,9,12,7,12,12,15,18,12,338,256.3
2001,3,31,6.667,8.667,8.667,6.333,7.0,8.0,8.333,7.333,111,300,300,94,132,207,236,154,192,300,245.3
2001,4,1,5.0,5.667,5.333,3.0,3.333,3.0,4.667,5.0,48,67,56,15,18,15,39,48,38,279,257.2
2001,4,2,4.667,3.667,3.667,3.0,3.0,4.0,3.667,2.667,39,22,22,15,15,27,22,12,22,249,227.9
2001,4,3,2.333,1.667,1.333,1.0,1.0,2.667,1.333,2.0,9,6,5,4,4,12,5,7,6,254,223.1
2001,4,4,2.333,2.333,2.0,1.667,4.667,5.0,5.333,2.0,9,9,7,6,39,48,56,7,23,201,205.0
2001,4,5,1.667,2.0,4.333,4.333,3.0,3.667,3.333,3.333,6,7,32,32,15,22,18,18,19,200,399.2
2001,4,6,1.667,1.667,3.333,2.667,2.667,2.667,3.333,3.333,6,6,18,12,12,12,18,18,13,165,564.5
2001,4,7,3.667,4.333,3.0,2.0,2.0,3.667,4.667,2.667,22,32,15,7,7,22,39,12,20,150,180.0
2001,4,8,2.667,2.0,3.0,5.667,7.0,5.0,7.0,6.333,12,7,15,67,132,48,132,94,63,173,169.7
2001,4,9,2.667,3.667,4.0,3.333,3.0,5.0,3.0,2.0,12,22,27,18,15,48,15,7,20,165,165.4
2001,4,10,3.333,1.667,1.667,2.0,3.0,3.0,1.667,2.667,18,6,6,7,15,15,6,12,11,171,170.4
2001,4,11,3.0,2.333,2.0,2.0,3.667,8.0,7.667,8.333,15,9,7,7,22,207,179,236,85,173,160.3
2001,4,12,7.333,6.333,5.333,5.0,3.667,3.0,0.667,1.0,154,94,56,48,22,15,3,4,50,155,149.8
2001,4,13,1.0,1.667,3.333,7.333,5.667,5.0,5.667,4.667,4,6,18,154,67,48,67,39,50,147,137.8
2001,4,14,4.333,3.667,3.333,3.333,3.333,3.333,2.667,2.0,32,22,18,18,18,18,12,7,18,138,139.6
2001,4,15,2.667,3.333,2.667,1.667,4.333,2.333,2.0,2.333,12,18,12,6,32,9,7,9,13,113,135.1
2001,4,16,3.333,2.333,1.333,1.333,1.667,1.667,1.333,2.333,18,9,5,5,6,6,5,9,8,87,124.3
2001,4,17,2.0,2.333,1.0,1.0,1.333,1.667,1.333,2.333,7,9,4,4,5,6,5,9,6,42,127.1
2001,4,18,6.0,7.333,6.667,3.0,2.0,2.667,2.333,2.667,80,154,111,15,7,12,9,12,50,57,133.0
2001,4,19,2.667,2.333,1.333,1.333,1.333,0.667,0.667,2.0,12,9,5,5,5,3,3,7,6,93,145.8
2001,4,20,2.667,2.667,1.0,1.333,2.0,0.667,0.667,1.333,12,12,4,5,7,3,3,5,6,129,182.2
2001,4,21,1.333,1.667,0.333,1.0,1.0,3.333,2.0,3.0,5,6,2,4,4,18,7,15,8,174,193.0
2001,4,22,3.667,3.333,4.0,3.667,5.0,6.333,4.667,4.0,22,18,27,22,48,94,39,27,37,164,194.6
2001,4,23,4.0,4.333,4.0,3.333,2.333,2.333,1.333,1.0,27,32,27,18,9,9,5,4,16,159,198.6
2001,4,24,1.333,2.333,2.333,1.667,1.333,1.0,0.667,1.333,5,9,9,6,5,4,3,5,6,164,195.8
2001,4,25,1.333,0.333,1.0,2.0,2.333,2.0,2.0,1.667,5,2,4,7,9,7,7,6,6,179,196.3
2001,4,26,1.0,1.667,2.667,1.667,1.333,1.333,1.667,1.667,4,6,12,6,5,5,6,6,6,179,198.7
2001,4,27,1.333,1.0,1.0,1.0,1.0,1.333,1.333,0.667,5,4,4,4,4,5,5,3,4,192,193.3
2001,4,28,1.667,5.667,4.0,4.0,6.0,5.667,4.0,3.333,6,67,27,27,80,67,27,18,40,161,190.4
2001,4,29,4.333,3.667,2.667,1.333,2.667,2.667,1.667,0.333,32,22,12,5,12,12,6,2,13,170,194.5
2001,4,30,0.667,0.0,0.333,0.0,0.0,0.0,1.0,0.333,3,0,2,0,0,0,4,2,1,168,190.7
2001,5,1,1.0,0.333,0.667,0.667,1.0,0.333,1.667,0.667,4,2,3,3,4,2,6,3,3,157,213.0
2001,5,2,1.0,1.333,2.0,1.667,1.0,1.333,0.667,0.667,4,5,7,6,4,5,3,3,5,174,179.0
2001,5,3,2.0,1.0,1.0,2.333,1.333,1.667,1.667,1.667,7,4,4,9,5,6,6,6,6,169,175.1
2001,5,4,1.0,2.0,3.0,2.0,1.0,1.0,1.667,1.667,4,7,15,7,4,4,6,6,7,194,178.6
2001,5,5,0.333,0.333,0.667,0.667,0.0,0.667,1.0,1.0,2,2,3,3,0,3,4,4,3,174,163.5
2001,5,6,0.333,0.333,1.667,1.333,1.333,1.0,1.667,2.0,2,2,6,5,5,4,6,7,5,135,157.8
2001,5,7,2.667,4.0,3.333,2.0,2.667,2.0,2.667,0.667,12,27,18,7,12,7,12,3,12,116,140.9
2001,5,8,1.333,0.667,2.333,2.333,3.333,3.667,4.333,4.0,5,3,9,9,18,22,32,27,16,81,131.1
2001,5,9,5.0,5.0,3.667,3.667,4.667,5.333,5.0,4.333,48,48,22,22,39,56,48,32,39,93,131.9
2001,5,10,5.333,5.0,3.667,2.667,2.667,2.333,3.0,2.667,56,48,22,12,12,9,15,12,23,88,133.0
2001,5,11,2.333,1.0,1.333,1.0,0.333,0.667,1.667,3.333,9,4,5,4,2,3,6,18,6,118,139.4
2001,5,12,3.333,2.333,3.333,4.667,5.333,4.333,4.333,4.667,18,9,18,39,56,32,32,39,30,124,141.0
2001,5,13,5.0,3.333,2.333,2.333,3.333,4.0,5.333,4.333,48,18,9,9,18,27,56,32,27,125,141.9
2001,5,14,4.333,3.0,3.0,1.0,1.0,1.667,1.667,1.0,32,15,15,4,4,6,6,4,11,150,141.2
2001,5,15,1.333,1.667,2.667,2.333,1.667,3.0,3.667,3.0,5,6,12,9,6,15,22,15,11,141,145.2
2001,5,16,2.667,2.0,2.667,1.667,1.333,1.333,0.667,2.333,12,7,12,6,5,5,3,9,7,146,140.9
2001,5,17,1.667,2.0,1.0,1.0,1.0,2.0,1.667,2.333,6,7,4,4,4,7,6,9,6,140,150.8
2001,5,18,2.667,2.333,1.0,1.0,1.667,1.333,1.333,3.0,12,9,4,4,6,5,5,15,8,137,141.5
2001,5,19,4.0,3.667,1.667,1.0,1.333,0.667,1.667,0.667,27,22,6,4,5,3,6,3,10,125,144.6
2001,5,20,1.0,1.667,1.667,1.333,2.0,1.333,1.0,1.0,4,6,6,5,7,5,4,4,5,121,144.9
2001,5,21,0.667,0.667,0.667,1.333,1.0,0.667,1.0,0.667,3,3,3,5,4,3,4,3,4,140,153.8
2001,5,22,1.333,1.333,1.333,2.0,2.0,2.0,2.667,2.0,5,5,5,7,7,7,12,7,7,178,155.8
2001,5,23,2.333,2.0,1.667,1.333,2.333,3.333,2.333,2.333,9,7,6,5,9,18,9,9,9,197,162.8
2001,5,24,2.333,2.0,0.667,1.0,1.0,1.0,1.0,1.0,9,7,3,4,4,4,4,4,5,174,174.7
2001,5,25,1.333,1.0,1.0,1.333,2.333,2.667,2.667,1.0,5,4,4,5,9,12,12,4,7,165,166.1
2001,5,26,1.667,2.0,1.667,1.333,0.667,0.667,0.667,1.0,6,7,6,5,3,3,3,4,5,174,151.3
2001,5,27,0.333,0.333,0.333,1.0,1.333,4.333,2.667,2.0,2,2,2,4,5,32,12,7,8,182,150.8
2001,5,28,2.333,2.0,2.333,3.667,3.667,4.333,3.333,4.0,9,7,9,22,22,32,18,27,18,151,146.9
2001,5,29,3.0,1.667,1.0,1.0,3.0,3.333,1.333,0.667,15,6,4,4,15,18,5,3,9,125,142.3
2001,5,30,0.333,0.333,0.0,0.333,1.333,0.667,1.333,1.0,2,2,0,2,5,3,5,4,3,110,136.0
2001,5,31,0.333,0.333,0.0,0.333,1.0,0.667,0.667,0.667,2,2,0,2,4,3,3,3,2,101,136.6
2001,6,1,0.333,0.667,0.667,2.333,3.0,2.333,2.667,3.667,2,3,3,9,15,9,12,22,9,88,136.8
2001,6,2,5.333,4.0,3.0,4.0,3.333,2.0,2.667,3.333,56,27,15,27,18,7,12,18,22,150,137.8
2001,6,3,1.667,1.667,2.333,1.0,1.0,1.333,2.333,2.0,6,6,9,4,4,5,9,7,6,150,149.5
2001,6,4,3.0,1.333,1.333,1.667,1.667,2.333,1.333,2.0,15,5,5,6,6,9,5,7,7,145,158.3
2001,6,5,2.333,2.0,1.333,0.667,0.667,0.667,0.667,1.667,9,7,5,3,3,3,3,6,5,161,158.0
2001,6,6,1.333,1.0,1.333,1.0,2.333,2.333,2.0,2.0,5,4,5,4,9,9,7,7,6,180,162.4
2001,6,7,2.0,3.333,1.333,2.667,2.333,1.667,2.0,1.667,7,18,5,12,9,6,7,6,9,195,169.8
2001,6,8,1.0,1.333,1.667,2.0,1.667,2.333,2.333,2.667,4,5,6,7,6,9,9,12,7,215,185.7
2001,6,9,1.667,2.667,2.333,3.333,3.333,3.667,5.0,5.667,6,12,9,18,18,22,48,67,25,254,182.4
2001,6,10,5.667,3.0,3.333,3.0,2.0,2.667,3.0,2.333,67,15,18,15,7,12,15,9,20,241,168.0
2001,6,11,3.0,2.0,1.0,1.333,2.333,2.333,2.0,1.667,15,7,4,5,9,9,7,6,8,262,167.4
2001,6,12,2.0,1.0,1.333,0.667,0.667,0.667,1.333,1.333,7,4,5,3,3,3,5,5,4,259,171.6
2001,6,13,2.333,2.667,2.667,2.0,1.667,1.667,2.0,1.333,9,12,12,7,6,6,7,5,8,242,187.1
2001,6,14,2.333,0.667,0.667,0.667,0.667,1.333,1.333,3.667,9,3,3,3,3,5,5,22,7,273,200.9
2001,6,15,3.0,3.0,1.667,2.333,0.333,0.667,1.333,0.333,15,15,6,9,2,3,5,2,7,282,203.2
2001,6,16,2.0,1.333,2.0,0.667,0.667,0.667,2.0,0.667,7,5,7,3,3,3,7,3,5,289,214.3
2001,6,17,0.333,0.667,1.667,1.333,3.667,2.333,1.667,1.333,2,3,6,5,22,9,6,5,7,270,211.2
2001,6,18,2.0,4.333,5.0,5.0,5.333,4.333,3.667,4.667,7,32,48,48,56,32,22,39,36,232,228.5
2001,6,19,3.667,2.333,1.0,1.333,1.333,3.0,3.333,3.333,22,9,4,5,5,15,18,18,12,214,201.7
2001,6,20,2.333,2.667,3.333,3.333,2.667,2.667,0.667,1.667,9,12,18,18,12,12,3,6,11,206,205.0
2001,6,21,1.667,2.667,3.0,2.0,2.333,3.667,3.667,2.333,6,12,15,7,9,22,22,9,13,218,206.9
2001,6,22,2.0,1.333,0.333,0.667,1.0,1.333,1.333,2.0,7,5,2,3,4,5,5,7,5,229,210.3
2001,6,23,1.333,1.333,1.0,1.0,1.333,1.333,1.333,1.333,5,5,4,4,5,5,5,5,5,235,213.0
2001,6,24,2.0,1.333,1.667,1.667,2.0,2.667,1.667,2.333,7,5,6,6,7,12,6,9,7,220,201.3
2001,6,25,1.667,2.0,1.333,1.0,1.667,2.0,1.333,1.0,6,7,5,4,6,7,5,4,6,198,188.4
2001,6,26,1.0,1.333,1.667,2.333,3.333,3.333,4.0,3.333,4,5,6,9,18,18,27,18,13,173,173.5
2001,6,27,3.667,2.667,1.333,0.333,0.333,0.667,0.0,0.333,22,12,5,2,2,3,0,2,6,162,152.8
2001,6,28,0.0,0.333,0.333,0.333,0.333,0.333,0.333,0.667,0,2,2,2,2,2,2,3,2,135,144.9
2001,6,29,0.0,0.0,0.333,1.0,0.667,0.667,1.0,1.667,0,0,2,4,3,3,4,6,3,112,144.6
2001,6,30,1.333,1.333,0.667,2.333,2.0,1.0,2.333,2.333,5,5,3,9,7,4,9,9,6,98,141.2
2001,7,1,2.667,1.667,1.0,0.667,1.0,1.333,2.667,2.667,12,6,4,3,4,5,12,12,7,111,140.0
2001,7,2,1.333,1.333,0.333,0.667,1.0,0.667,2.0,1.0,5,5,2,3,4,3,7,4,4,125,138.8
2001,7,3,0.667,1.333,1.333,1.667,2.333,1.333,2.333,1.0,3,5,5,6,9,5,9,4,6,120,136.3
2001,7,4,1.667,1.667,1.0,1.333,1.333,2.333,1.333,2.0,6,6,4,5,5,9,5,7,6,107,131.3
2001,7,5,2.0,2.333,2.667,2.0,3.0,3.0,3.0,2.667,7,9,12,7,15,15,15,12,12,93,123.6
2001,7,6,1.667,1.333,1.333,1.667,2.333,2.333,3.0,2.0,6,5,5,6,9,9,15,7,8,68,120.3
2001,7,7,1.667,1.333,0.667,1.0,1.0,1.333,1.667,1.333,6,5,3,4,4,5,6,5,5,71,121.8
2001,7,8,2.0,2.333,2.333,1.667,1.333,2.667,4.0,4.667,7,9,9,6,5,12,27,39,14,81,130.5
2001,7,9,5.0,2.333,1.0,0.333,1.0,1.333,1.667,1.333,48,9,4,2,4,5,6,5,10,107,134.4
2001,7,10,0.333,1.667,1.333,2.0,2.333,3.0,3.333,2.333,2,6,5,7,9,15,18,9,9,105,134.3
2001,7,11,3.333,3.0,0.667,0.667,1.333,1.0,2.0,0.667,18,15,3,3,5,4,7,3,7,104,136.3
2001,7,12,1.667,1.667,1.667,1.333,2.0,1.333,2.0,2.333,6,6,6,5,7,5,7,9,6,135,138.3
2001,7,13,1.667,2.0,0.667,1.333,0.333,0.333,2.0,2.667,6,7,3,5,2,2,7,12,6,167,137.7
2001,7,14,4.0,4.333,1.667,2.333,2.667,2.0,0.667,1.0,27,32,6,9,12,7,3,4,12,149,145.4
2001,7,15,0.667,0.667,2.0,1.333,2.667,3.667,3.667,2.333,3,3,7,5,12,22,22,9,10,153,146.8
2001,7,16,2.667,3.0,1.667,3.0,2.667,3.333,2.333,3.333,12,15,6,15,12,18,9,18,13,170,154.7
2001,7,17,4.333,3.667,2.667,2.333,3.333,3.333,2.0,1.667,32,22,12,9,18,18,7,6,16,185,150.4
2001,7,18,1.667,2.667,2.333,1.667,2.333,2.667,1.333,1.333,6,12,9,6,9,12,5,5,8,191,147.7
2001,7,19,1.0,1.333,1.333,2.0,2.0,3.0,2.0,1.0,4,5,5,7,7,15,7,4,7,183,146.9
2001,7,20,1.333,1.667,1.333,1.333,1.667,1.333,0.333,0.333,5,6,5,5,6,5,2,2,4,177,147.2
2001,7,21,1.0,1.333,0.667,1.0,1.333,1.0,0.667,1.667,4,5,3,4,5,4,3,6,4,144,143.5
2001,7,22,2.0,2.333,2.333,1.667,2.0,2.333,2.333,2.667,7,9,9,6,7,9,9,12,8,150,144.9
2001,7,23,3.0,2.667,1.667,1.667,2.333,2.333,2.333,2.0,15,12,6,6,9,9,9,7,9,152,147.8
2001,7,24,2.667,2.0,2.0,2.0,3.667,3.0,3.0,2.333,12,7,7,7,22,15,15,9,12,135,136.7
2001,7,25,2.333,3.667,4.0,4.333,3.333,4.0,3.333,2.333,9,22,27,32,18,27,18,9,20,119,137.5
2001,7,26,3.667,3.667,1.667,2.0,2.0,1.0,1.667,2.0,22,22,6,7,7,4,6,7,10,92,127.2
2001,7,27,1.0,1.333,2.333,1.667,1.667,2.0,1.333,2.0,4,5,9,6,6,7,5,7,6,90,125.1
2001,7,28,1.0,0.333,0.333,0.333,1.0,0.333,0.333,0.667,4,2,2,2,4,2,2,3,3,95,119.0
2001,7,29,1.333,2.0,2.0,1.333,1.667,1.667,1.0,0.667,5,7,7,5,6,6,4,3,5,69,120.5
2001,7,30,1.333,1.0,1.333,1.333,1.333,1.667,2.667,3.0,5,4,5,5,5,6,12,15,7,86,118.0
2001,7,31,3.667,4.333,4.0,2.667,5.0,4.667,2.667,3.333,22,32,27,12,48,39,12,18,26,78,120.3
2001,8,1,3.667,1.667,1.667,2.667,2.333,2.0,1.333,1.667,22,6,6,12,9,7,5,6,9,94,123.8
2001,8,2,1.0,1.333,2.0,1.333,2.0,2.333,1.0,0.667,4,5,7,5,7,9,4,3,6,123,124.3
2001,8,3,2.333,1.667,4.333,2.667,2.0,2.667,2.0,2.333,9,6,32,12,7,12,7,9,12,141,135.5
2001,8,4,1.333,1.667,1.333,1.333,1.667,2.333,2.0,2.0,5,6,5,5,6,9,7,7,6,175,152.7
2001,8,5,2.0,1.667,3.333,3.667,5.0,4.667,3.333,2.667,7,6,18,22,48,39,18,12,21,198,160.5
2001,8,6,2.333,3.333,3.0,3.333,4.0,3.333,2.667,3.333,9,18,15,18,27,18,12,18,17,182,168.3
2001,8,7,2.667,2.333,1.333,2.333,1.667,1.0,1.667,1.333,12,9,5,9,6,4,6,5,7,179,171.0
2001,8,8,2.667,1.333,1.333,1.333,1.667,0.667,2.0,1.0,12,5,5,5,6,3,7,4,6,178,171.5
2001,8,9,1.0,2.0,1.0,0.667,2.0,2.333,2.333,3.0,4,7,4,3,7,9,9,15,7,158,167.8
2001,8,10,2.667,1.667,2.0,1.333,0.667,0.667,2.0,2.0,12,6,7,5,3,3,7,7,6,150,164.7
2001,8,11,2.0,0.667,0.333,0.0,0.333,0.667,0.667,2.667,7,3,2,0,2,3,3,12,4,170,169.5
2001,8,12,1.333,1.0,1.333,3.667,1.667,3.333,3.0,3.333,5,4,5,22,6,18,15,18,12,170,164.0
2001,8,13,4.0,5.333,3.0,3.0,3.0,3.0,3.333,2.667,27,56,15,15,15,15,18,12,22,138,155.5
